trait,id,common_id,study_id,study_name,country,gradient_id,species,family,ele_level,treatment,control,sd_treatment,sd_control,n_individuals,pt,LONG,LAT,ARIDITY_INDEX,SOLAR_RADIATION,MEAN_GROWING_SEASON_TEMPERATURE,elevation_treatment,elevation_control,elevation,elevation_log,yi,vi
SLA,98,51,74,Zhu et al (2010),China,Kunlun Mountains,Calligonum roborovskii,Polygonaceae,3,9.526785714,8.901785714,0.508928571,0.482142857,5,w,80.71,36.39,0.0318,154.435577392578,19.5833334922791,2600,2100,500,6.21460809842219,0.067855481342021,0.001157471511083
SLA,99,52,59,Sundqvist et al. (2011),Sweden,Abisko,Betula nana,Betulaceae,2,11.05263158,13.81578947,0.394736842,0.789473684,5,w,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,600,100,4.60517018598809,-0.223143550952305,0.000908163265121
SLA,100,52,59,Sundqvist et al. (2011),Sweden,Abisko,Betula nana,Betulaceae,3,11.84210526,13.81578947,1.184210526,0.789473684,5,w,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,600,200,5.29831736654804,-0.154150679827258,0.00265306122449
SLA,101,52,59,Sundqvist et al. (2011),Sweden,Abisko,Betula nana,Betulaceae,4,11.84210526,13.81578947,1.184210526,0.789473684,5,w,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,600,300,5.7037824746562,-0.154150679827258,0.00265306122449
SLA,102,52,59,Sundqvist et al. (2011),Sweden,Abisko,Betula nana,Betulaceae,5,13.42105263,13.81578947,1.184210526,0.789473684,5,w,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,1000,600,400,5.99146454710798,-0.028987536724233,0.002210154649631
SLA,103,53,1,Almeida et al. (2013),Ecuador,Reserva ecologica Antisana,Lasiocephalus ovatus,Asteraceae,2,4.529134,4.2267715,0.975869417,1.122251534,10,h,-78.15,-0.466,1.8197,132.941772460938,2.41666666666667,4400,4200,200,5.29831736654804,0.069092288369207,0.01169208644671
SLA,104,53,1,Almeida et al. (2013),Ecuador,Reserva ecologica Antisana,Lasiocephalus ovatus,Asteraceae,3,5.1464565,4.2267715,1.268631714,1.122251534,10,h,-78.15,-0.466,1.8197,132.941772460938,2.41666666666667,4500,4200,300,5.7037824746562,0.196869956729999,0.013126088188189
SLA,105,53,1,Almeida et al. (2013),Ecuador,Reserva ecologica Antisana,Lasiocephalus ovatus,Asteraceae,4,5.1212597,4.2267715,1.317425107,1.122251534,10,h,-78.15,-0.466,1.8197,132.941772460938,2.41666666666667,4700,4200,500,6.21460809842219,0.191961981073479,0.013667139878221
SLA,106,53,1,Almeida et al. (2013),Ecuador,Reserva ecologica Antisana,Lasiocephalus ovatus,Asteraceae,5,4.3527557,4.2267715,1.21983832,1.122251534,10,h,-78.15,-0.466,1.8197,132.941772460938,2.41666666666667,4800,4200,600,6.39692965521615,0.029370675908184,0.014903303864331
SLA,107,54,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,2,17.5,15.4,4.260281681,3.485685012,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,300,60,240,5.48063892334199,0.127833371509885,0.03683218081185
SLA,108,54,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,3,23.8,15.4,3.098386677,3.485685012,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,800,60,740,6.60665018619822,0.435318071257845,0.022726397320514
SLA,109,54,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,4,19,15.4,10.45705503,3.485685012,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,1100,60,1040,6.94697599213542,0.210071469746857,0.118046607763391
SLA,110,54,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,5,17.8,15.4,0.774596669,3.485685012,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,1300,60,1240,7.12286665859908,0.144830947878456,0.017708312199169
SLA,111,54,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,6,24.9,15.4,6.584071689,3.485685012,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,1600,60,1540,7.33953769540767,0.480500294051078,0.040383154481064
SLA,112,54,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium arctostaphylos,Ericaceae,7,16.8,15.4,5.809475019,3.485685012,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,1800,60,1740,7.46164039220858,0.08701137698963,0.056936772642722
SLA,113,55,5,Bilgin et al. (2016),Turkey,Solakli Valley,Vaccinium myrtillus,Ericaceae,2,16.4,18.7,2.323790008,1.936491673,3,h,40.28,40.6,0.6996,158.166870117188,11.3833333651225,2300,2100,200,5.29831736654804,-0.131242189030388,0.010267039615402
SLA,114,56,10,Castrillo (2006),Venezuela,Parque nacional Sierra Nevada,Espeletia schultzii,Asteraceae,2,7.569165359,11.29309684,0.638770987,0.638359408,10,h,-70.45,8.08,0.9556,154.625244140625,28.4333333969116,3550,3100,450,6.10924758276437,-0.400108834964552,0.001031712241384
SLA,115,56,10,Castrillo (2006),Venezuela,Parque nacional Sierra Nevada,Espeletia schultzii,Asteraceae,3,5.593446084,11.29309684,0.78227495,0.638359408,10,h,-70.45,8.08,0.9556,154.625244140625,28.4333333969116,4200,3100,1100,7.00306545878646,-0.702596069715284,0.002275484534424
SLA,116,57,15,Cranston et al. (2015),New Zeland,Otago,Donatia novae-zelandiae,Stylidiaceae,2,7.588958478,9.467254311,0.984621303,1.421673579,24,h,169.85,-46.01,1.1354,119.801422119141,13.1499999364217,880,0,880,6.77992190747225,-0.221144570611394,0.001640989794116
SLA,117,57,15,Cranston et al. (2015),New Zeland,Otago,Donatia novae-zelandiae,Stylidiaceae,3,8.936957138,9.467254311,0.873718805,1.421673579,24,h,169.85,-46.01,1.1354,119.801422119141,13.1499999364217,1000,0,1000,6.90775527898214,-0.057643763306911,0.00133784171895
SLA,118,58,21,Woodward (1986),Scotland,Ben More 3,Vaccinium myrtillus,Ericaceae,2,17.5,13.7,1.414213562,1.272792206,5,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,610,200,410,6.01615715969835,0.244805048095389,0.003032373180513
SLA,119,58,21,Woodward (1986),Scotland,Ben More 3,Vaccinium myrtillus,Ericaceae,3,16,13.7,1.13137085,1.272792206,5,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,1100,200,900,6.80239476332431,0.155192889405702,0.002726250732402
SLA,120,59,43,Ma et al. (2015),China,Nyainqentanglha Mountains,Potentilla saundersiana,Rosaceae,2,1.682125604,1.683091787,0.188820305,0.216977599,50,h,91.05,30.5,0.399,157.445571899414,11.4500002066294,4600,4350,250,5.52146091786225,-0.000574217302651,0.000584392928113
SLA,121,59,43,Ma et al. (2015),China,Nyainqentanglha Mountains,Potentilla saundersiana,Rosaceae,3,1.500483092,1.683091787,0.207521523,0.216977599,50,h,91.05,30.5,0.399,157.445571899414,11.4500002066294,4800,4350,450,6.10924758276437,-0.114845333860906,0.000714942294656
SLA,122,59,43,Ma et al. (2015),China,Nyainqentanglha Mountains,Potentilla saundersiana,Rosaceae,4,1.285024155,1.683091787,0.174080703,0.216977599,50,h,91.05,30.5,0.399,157.445571899414,11.4500002066294,5100,4350,750,6.62007320653036,-0.269854935615906,0.000699423135903
SLA,123,59,43,Ma et al. (2015),China,Nyainqentanglha Mountains,Potentilla saundersiana,Rosaceae,5,1.171980676,1.683091787,0.111247553,0.216977599,50,h,91.05,30.5,0.399,157.445571899414,11.4500002066294,5200,4350,850,6.74523634948436,-0.361937248487501,0.000512593448558
SLA,124,60,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga trifurcata,Saxifragaceae,2,7.442437704,7.163983262,1.147743526,1.125647878,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,540,100,440,6.08677472691231,0.038132295775594,0.004847117060715
SLA,125,60,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga trifurcata,Saxifragaceae,3,6.407011875,7.163983262,1.110439485,1.125647878,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,1064,100,964,6.87109129461055,-0.111673151694777,0.005472710707615
SLA,126,60,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga trifurcata,Saxifragaceae,4,6.092167264,7.163983262,1.093262627,1.125647878,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,1360,100,1260,7.13886699994552,-0.162062256799317,0.005689224297412
SLA,127,61,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga canaliculata,Saxifragaceae,2,5.993415672,6.175702048,1.091432287,1.113259679,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,1430,1360,70,4.24849524204936,-0.029961089378436,0.006565759206131
SLA,128,61,47,Milla et al. (2009),Spain,Parque Nacional de Los Picos de Europa,Saxifraga canaliculata,Saxifragaceae,3,6.277457115,6.175702048,1.128651995,1.113259679,10,h,-5,43.26,1.1093,137.830490112305,14.8166667620341,1872,1360,512,6.23832462503951,0.016342412449647,0.006482132731782
SLA,129,62,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,2,16.89870864,16.06681656,2.83256950661307,2.693127364092,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,326,230,96,4.56434819146784,0.050481145369669,0.001123864895965
SLA,130,62,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,3,15.70477343,16.06681656,2.63244152401015,2.693127364092,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,455,230,225,5.41610040220442,-0.022791355534689,0.001123864895965
SLA,131,62,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,4,15.39692148,16.06681656,2.58083923506025,2.693127364092,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,562,230,332,5.80513496891649,-0.042588476265474,0.001123864895965
SLA,132,62,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,5,15.76127061,16.06681656,2.64191160794892,2.693127364092,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,647,230,417,6.0330862217988,-0.019200358163661,0.001123864895965
SLA,133,62,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,6,15.3709789,16.06681656,2.57649072757389,2.693127364092,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,768,230,538,6.28785856016178,-0.044274817278506,0.001123864895965
SLA,134,62,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,7,16.57027557,16.06681656,2.77751740062887,2.693127364092,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,900,230,670,6.50727771238501,0.030854400152492,0.001123864895965
SLA,135,62,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,8,16.28531073,16.06681656,2.72975145984389,2.693127364092,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,996,230,766,6.64118216974059,0.013507457489811,0.001123864895965
SLA,136,63,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,2,16.6440678,15.38983051,2.78988648899981,2.57965064332687,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,405,326,79,4.36944785246702,0.07834692985772,0.001123864895965
SLA,137,63,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,3,15.59322034,15.38983051,2.61374294248928,2.57965064332687,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,495,326,169,5.12989871492307,0.013129291407891,0.001123864895965
SLA,138,63,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,4,16.06779661,15.38983051,2.69329164053489,2.57965064332687,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,600,326,274,5.61312810638807,0.043110123544061,0.001123864895965
SLA,139,63,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,5,17.11864407,15.38983051,2.86943518704543,2.57965064332687,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,710,326,384,5.95064255258773,0.106461231263606,0.001123864895965
SLA,140,63,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,6,18.10169492,15.38983051,3.03421463383516,2.57965064332687,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,806,326,480,6.17378610390194,0.1622986410819,0.001123864895965
SLA,141,63,48,Morecraft et al. (1992),Scotland,Ben Vorlich,Alchemilla alpina,Rosaceae,7,16.6779661,15.38983051,2.79556853802211,2.57965064332687,50,h,-4.75,56.28,4.4814,78.7926025390625,10.8499997456868,922,326,596,6.39024066706535,0.080381518250215,0.001123864895965
SLA,142,64,49,Ozbucak et al. (2017),Turkey,Ordu,Cyclamen coum,Primulaceae,2,15.34693878,17.3877551,3.020408163,2.448979592,15,h,37.85,40.99,1.0697,151.692169189453,20,500,0,500,6.21460809842219,-0.124850202469552,0.003904728246655
SLA,143,64,49,Ozbucak et al. (2017),Turkey,Ordu,Cyclamen coum,Primulaceae,3,12.24489796,17.3877551,1.87755102,2.448979592,15,h,37.85,40.99,1.0697,151.692169189453,20,1850,0,1850,7.52294091807237,-0.350656871429132,0.002889896331159
SLA,144,65,54,Schoeb et al. (2013),Spain,Pico Veleta,Arenaria tetraquetra,Caryophyllaceae,2,26.80555556,25.27777778,26.38888889,13.88888889,25,h,-3.35,37.05,1.2973,164.183547973633,10.983333269755,2545,2315,230,5.4380793089232,0.058683501905981,0.050841977614802
SLA,145,65,54,Schoeb et al. (2013),Spain,Pico Veleta,Arenaria tetraquetra,Caryophyllaceae,3,19.16666667,25.27777778,4.861111111,13.88888889,25,h,-3.35,37.05,1.2973,164.183547973633,10.983333269755,2785,2315,470,6.1527326947041,-0.27675300183359,0.014648825118342
SLA,146,65,54,Schoeb et al. (2013),Spain,Pico Veleta,Arenaria tetraquetra,Caryophyllaceae,4,21.11111111,25.27777778,4.166666667,13.88888889,25,h,-3.35,37.05,1.2973,164.183547973633,10.983333269755,3010,2315,695,6.54391184556479,-0.180126166371063,0.013634007997035
SLA,147,65,54,Schoeb et al. (2013),Spain,Pico Veleta,Arenaria tetraquetra,Caryophyllaceae,5,19.44444444,25.27777778,4.166666667,13.88888889,25,h,-3.35,37.05,1.2973,164.183547973633,10.983333269755,3240,2315,925,6.82979373751242,-0.262364264783974,0.01391257094648
SLA,148,66,55,Shi et al. (2015),China,Wolong National Nature Reserve  4,Rumex dentatus,Polygonaceae,2,19.759,28.831,0.500879227,2.535701086,6,h,104.34,32.41,0.7106,128.228240966797,20.983333269755,3500,2500,1000,6.90775527898214,-0.377842113387959,0.00139631416423
SLA,149,67,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,2,4.342105263,4.342105263,0.789473684,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,0,0.021487603295888
SLA,150,67,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,3,3.552631579,4.342105263,1.184210526,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.200670695410973,0.037098255260711
SLA,151,67,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,4,3.552631579,4.342105263,1.184210526,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,-0.200670695410973,0.037098255260711
SLA,152,67,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,5,4.342105263,4.342105263,1.184210526,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,0,0.029752066101999
SLA,153,67,59,Sundqvist et al. (2011),Sweden,Abisko,Empetrum hermaphroditum,Ericaceae,6,3.947368421,4.342105263,1.184210526,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,1000,500,500,6.21460809842219,-0.095310179781294,0.032876033041879
SLA,154,68,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,2,4.342105263,5.131578947,0.789473684,0.789473684,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,-0.167054084627735,0.011345298053695
SLA,155,68,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,3,4.342105263,5.131578947,0.789473684,0.789473684,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.167054084627735,0.011345298053695
SLA,156,68,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,4,5.131578947,5.131578947,0.789473684,0.789473684,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,0,0.009467455617612
SLA,157,68,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,5,5.131578947,5.131578947,0.789473684,0.789473684,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,0,0.009467455617612
SLA,158,68,59,Sundqvist et al. (2011),Sweden,Abisko,Vaccinium vitis-idaea,Ericaceae,6,5.131578947,5.131578947,0.789473684,0.789473684,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,1000,500,500,6.21460809842219,0,0.009467455617612
SLA,159,69,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,2,19.73684211,25.65789474,1.973684211,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,-0.262364264350568,0.002426035502626
SLA,160,69,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,3,21.71052632,25.65789474,1.973684211,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.167054084592304,0.002078928064762
SLA,161,69,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,4,19.34210526,25.65789474,1.973684211,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,-0.282566972071353,0.002508501143623
SLA,162,69,59,Sundqvist et al. (2011),Sweden,Abisko,Trollius europaeus,Ranunculaceae,5,20.52631579,25.65789474,1.184210526,1.184210526,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,-0.223143551411646,0.00109171597561
SLA,163,70,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,2,46.18421053,43.81578947,1.973684211,1.973684211,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,600,500,100,4.60517018598809,0.052643733649278,0.000771067992515
SLA,164,70,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,3,43.42105263,43.81578947,1.184210526,1.973684211,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,700,500,200,5.29831736654804,-0.009049835472198,0.000554571547395
SLA,165,70,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,4,41.05263158,43.81578947,2.368421053,1.973684211,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,800,500,300,5.7037824746562,-0.065139302061236,0.001071491690431
SLA,166,70,59,Sundqvist et al. (2011),Sweden,Abisko,Viola biflora,Violaceae,5,39.86842105,43.81578947,1.578947368,1.973684211,5,h,18.96,68.23,1.8616,70.4239273071289,7.48333330949148,900,500,400,5.99146454710798,-0.094409684452997,0.000719505952569
SLA,167,71,61,Segui et al. (2018),Chile,Altos de Lircay National Reserve,Viola maculata,Violaceae,2,7.200015089,7.656584391,0.957162151,1.127447927,13,h,-70.95,-35.6,0.8791,184.762985229492,15.6333332856496,2200,1950,250,5.52146091786225,-0.061482860636177,0.003027378974411
SLA,168,71,61,Segui et al. (2018),Chile,Altos de Lircay National Reserve,Viola maculata,Violaceae,3,8.673213545,7.656584391,1.34220408,1.127447927,13,h,-70.95,-35.6,0.8791,184.762985229492,15.6333332856496,2350,1950,400,5.99146454710798,0.1246733908636,0.003510123246137
SLA,169,72,20,Woodward (1983),Scotland,Ben More 2,Lolium perenne,Poaceae,2,18.43148346,17.997439,4.140322554,3.44914383,10,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,490,310,180,5.19295685089021,0.023830790036313,0.008718839161141
SLA,170,72,20,Woodward (1983),Scotland,Ben More 2,Lolium perenne,Poaceae,3,10.97406617,17.997439,2.070836256,3.44914383,10,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,625,310,315,5.75257263882563,-0.49469460167076,0.007233705130183
SLA,171,72,20,Woodward (1983),Scotland,Ben More 2,Lolium perenne,Poaceae,4,10.23927428,17.997439,3.102879489,3.44914383,10,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,1050,310,740,6.60665018619822,-0.563998723989807,0.012855978531237
SLA,172,73,20,Woodward (1983),Scotland,Ben More 2,Festuca ovina,Poaceae,2,12.08254326,12.17918938,1.378577669,1.377265987,10,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,490,320,170,5.13579843705026,-0.007967001585257,0.002580593435112
SLA,173,73,20,Woodward (1983),Scotland,Ben More 2,Festuca ovina,Poaceae,3,8.492118986,12.17918938,1.467772038,1.377265987,10,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,620,320,300,5.7037824746562,-0.360590151417681,0.004266131877264
SLA,174,73,20,Woodward (1983),Scotland,Ben More 2,Festuca ovina,Poaceae,4,7.812692581,12.17918938,1.562213134,1.377265987,10,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,890,320,570,6.3456363608286,-0.443979041574099,0.005277123215033
